classifier,cv_balanced_accuracy_mean,cv_balanced_accuracy_std,cv_macro_f1_mean,cv_macro_f1_std,test_accuracy,test_balanced_accuracy,test_macro_f1,test_weighted_f1,test_macro_precision,test_macro_recall,test_macro_ovr_auc,test_cohen_kappa,fit_seconds,recall_akiec,f1_akiec,support_akiec,recall_bcc,f1_bcc,support_bcc,recall_bkl,f1_bkl,support_bkl,recall_df,f1_df,support_df,recall_mel,f1_mel,support_mel,recall_nv,f1_nv,support_nv,recall_vasc,f1_vasc,support_vasc,lambda,suffix,majority_baseline,n_features
CatBoost,0.6425348482287132,0.022478556854051788,0.6377876147664434,0.024409005848137575,0.8062905641537693,0.7198704527366003,0.7245426390264293,0.8128977893021792,0.7405562259088974,0.7198704527366003,0.960460320782697,0.6447198313301041,291.7449610233307,0.7692307692307693,0.7299270072992701,65,0.7572815533980582,0.7358490566037735,103,0.6181818181818182,0.5964912280701754,220,0.5652173913043478,0.6666666666666666,23,0.6322869955156951,0.5562130177514792,223,0.8754660700969426,0.9020361121782559,1341,0.8214285714285714,0.8846153846153846,28,odd_harmonic,image_equalize,0.6694957563654518,360
Deep DNN,0.6474760926140781,0.02102044167886644,0.6469311934586168,0.021685337072322182,0.6635047428856715,0.6833492673928915,0.5885068448819194,0.6961036505569459,0.5442328786599108,0.6833492673928915,0.9220685395497374,0.4740695175270293,15.06188678741455,0.6461538461538462,0.5526315789473685,65,0.5825242718446602,0.5825242718446602,103,0.6590909090909091,0.4865771812080537,220,0.6956521739130435,0.5245901639344263,23,0.6367713004484304,0.43558282208588955,223,0.6703952274422073,0.7913732394366197,1341,0.8928571428571429,0.746268656716418,28,odd_harmonic,image_equalize,0.6694957563654518,360
